contact_form,crp_id,cspan_id,district,domain,fax,first_name,govtrack_id,icpsr_id,member_id,in_office,last_name,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,seniority,state,total_present,total_votes,twitter_account,url,votes_with_party_pct,votesmart_id,youtube_account
,N00031777,95129.0,10,marino.house.gov,202-225-9594,Tom,412468.0,21170.0,M001179,True,Marino,,,48.0,18.53,2018,ocd-division/country:us/state:pa/cd:10,2242 Rayburn House Office Building,R,202-225-3731,8,PA,0.0,259.0,RepTomMarino,https://marino.house.gov,98.58,119478.0,RepMarino
,N00031681,9269013.0,1,mckinley.house.gov,202-225-7564,David,412487.0,21188.0,M001180,True,McKinley,,,0.0,0.0,2018,ocd-division/country:us/state:wv/cd:1,2239 Rayburn House Office Building,R,202-225-4172,8,WV,0.0,259.0,RepMcKinley,https://mckinley.house.gov,92.66,117396.0,RepDavidMcKinley
,N00031134,1033856.0,7,meehan.house.gov,202-226-0280,Pat,412466.0,21168.0,M001181,True,Meehan,,,2.0,0.77,2018,ocd-division/country:us/state:pa/cd:7,2305 Rayburn House Office Building,R,202-225-2011,8,PA,0.0,259.0,RepMeehan,https://meehan.house.gov,93.77,119474.0,repmeehan
,,623510.0,5,mulvaney.house.gov,,Mick,412474.0,21176.0,M001182,False,Mulvaney,,,91.0,93.81,2018,ocd-division/country:us/state:sc/cd:5,,R,202-225-5501,8,SC,0.0,97.0,RepMickMulvaney,https://mulvaney.house.gov,66.67,,RepMickMulvaney
,N00034041,79951.0,4,massie.house.gov,202-225-0003,Thomas,412503.0,31102.0,M001184,True,Massie,,,0.0,0.0,2018,ocd-division/country:us/state:ky/cd:4,2453 Rayburn House Office Building,R,202-225-3465,8,KY,0.0,259.0,RepThomasMassie,https://massie.house.gov,88.03,132068.0,repthomasmassie
,N00034277,79760.0,18,seanmaloney.house.gov,202-225-3289,Sean,412562.0,29379.0,M001185,True,Maloney,,Patrick,3.0,1.16,2018,ocd-division/country:us/state:ny/cd:18,1027 Longworth House Office Building,D,202-225-5441,6,NY,0.0,259.0,RepSeanMaloney,http://seanmaloney.house.gov,94.14,139760.0,
,N00033631,79621.0,11,meadows.house.gov,202-226-6422,Mark,412552.0,21348.0,M001187,True,Meadows,,,3.0,1.16,2018,ocd-division/country:us/state:nc/cd:11,1024 Longworth House Office Building,R,202-225-6401,6,NC,0.0,259.0,RepMarkMeadows,https://meadows.house.gov,96.88,136459.0,RepMarkMeadows
,N00034547,68411.0,6,meng.house.gov,202-225-1589,Grace,412560.0,21342.0,M001188,True,Meng,,,16.0,6.18,2018,ocd-division/country:us/state:ny/cd:6,1317 Longworth House Office Building,D,202-225-2601,6,NY,0.0,259.0,RepGraceMeng,http://meng.house.gov,95.88,69157.0,
,N00012546,11245.0,6,messer.house.gov,765-747-5586,Luke,412540.0,21332.0,M001189,True,Messer,,,11.0,4.25,2018,ocd-division/country:us/state:in/cd:6,1230 Longworth House Office Building,R,202-225-3021,6,IN,0.0,259.0,RepLukeMesser,https://messer.house.gov,97.18,33997.0,RepLukeMesser
,N00033410,1034045.0,2,mullin.house.gov,202-225-3038,Markwayne,412568.0,21355.0,M001190,True,Mullin,,,3.0,1.16,2018,ocd-division/country:us/state:ok/cd:2,1113 Longworth House Office Building,R,202-225-2701,6,OK,0.0,259.0,RepMullin,https://mullin.house.gov,97.66,135898.0,
,N00036155,76315.0,3,,202-225-0778,Tom,412643.0,21537.0,M001193,True,MacArthur,,,4.0,1.54,2018,ocd-division/country:us/state:nj/cd:3,506 Cannon House Office Building,R,202-225-4765,4,NJ,0.0,259.0,RepTomMacArthur,https://macarthur.house.gov,93.73,152113.0,
,N00036275,76660.0,4,,202-225-9679,John,412634.0,21526.0,M001194,True,Moolenaar,,,0.0,0.0,2018,ocd-division/country:us/state:mi/cd:4,117 Cannon House Office Building,R,202-225-3561,4,MI,0.0,259.0,RepMoolenaar,https://moolenaar.house.gov,96.14,37676.0,
,N00033814,76588.0,2,,202-225-7856,Alex,412662.0,21557.0,M001195,True,Mooney,,,0.0,0.0,2018,ocd-division/country:us/state:wv/cd:2,1232 Longworth House Office Building,R,202-225-2711,4,WV,0.0,259.0,RepAlexMooney,https://mooney.house.gov,96.53,,
,N00035431,78453.0,6,,202-225-5915,Seth,412632.0,21525.0,M001196,True,Moulton,,,3.0,1.16,2018,ocd-division/country:us/state:ma/cd:6,1408 Longworth House Office Building,D,202-225-8020,4,MA,0.0,259.0,teammoulton,http://moulton.house.gov,93.75,146299.0,
,N00033982,29126.0,2,,202-225-0378,Martha,412611.0,21501.0,M001197,True,McSally,,,0.0,0.0,2018,ocd-division/country:us/state:az/cd:2,510 Cannon House Office Building,R,202-225-2542,4,AZ,0.0,259.0,RepMcSally,https://mcsally.house.gov,94.59,137299.0,
,N00037034,103425.0,1,marshall.house.gov,,Roger,412704.0,,M001198,True,Marshall,,,2.0,0.77,2018,ocd-division/country:us/state:ks/cd:1,312 Cannon House Office Building,R,202-225-2715,2,KS,0.0,259.0,,https://marshall.house.gov,97.28,172080.0,
,N00037269,104540.0,18,mast.house.gov,,Brian,412698.0,,M001199,True,Mast,,,0.0,0.0,2018,ocd-division/country:us/state:fl/cd:18,2182 Rayburn House Office Building,R,202-225-3026,2,FL,0.0,259.0,repbrianmast,https://mast.house.gov,94.59,166245.0,
,N00039327,103621.0,4,mceachin.house.gov,,A.,412728.0,,M001200,True,McEachin,,Donald,15.0,5.79,2018,ocd-division/country:us/state:va/cd:4,314 Cannon House Office Building,D,202-225-6365,2,VA,0.0,259.0,RepMcEachin,https://mceachin.house.gov,95.49,8230.0,
,N00036274,103809.0,10,mitchell.house.gov,,Paul,412710.0,,M001201,True,Mitchell,,,0.0,0.0,2018,ocd-division/country:us/state:mi/cd:10,211 Cannon House Office Building,R,202-225-2106,2,MI,0.0,259.0,RepPaulMitchell,https://mitchell.house.gov,97.3,152464.0,
,N00040133,103502.0,7,stephaniemurphy.house.gov,,Stephanie,412694.0,,M001202,True,Murphy,,,10.0,3.86,2018,ocd-division/country:us/state:fl/cd:7,1237 Longworth House Office Building,D,202-225-4035,2,FL,0.0,259.0,RepStephMurphy,https://stephaniemurphy.house.gov,89.96,173426.0,
,N00000939,26159.0,10,nadler.house.gov,202-225-6923,Jerrold,400289.0,29377.0,N000002,True,Nadler,,,14.0,5.41,2018,ocd-division/country:us/state:ny/cd:10,2109 Rayburn House Office Building,D,202-225-5635,28,NY,0.0,259.0,RepJerryNadler,http://nadler.house.gov,94.69,26980.0,congressmannadler
,N00000153,6103.0,1,neal.house.gov,202-225-8112,Richard,400291.0,15616.0,N000015,True,Neal,,E.,1.0,0.39,2018,ocd-division/country:us/state:ma/cd:1,341 Cannon House Office Building,D,202-225-5601,30,MA,0.0,259.0,RepRichardNeal,https://neal.house.gov,94.96,26895.0,RepRichardENeal
,N00021207,1001760.0,8,nolan.house.gov,202-225-0699,Rick,408211.0,14263.0,N000127,True,Nolan,,,5.0,1.93,2018,ocd-division/country:us/state:mn/cd:8,2366 Rayburn House Office Building,D,202-225-6211,6,MN,0.0,259.0,USRepRickNolan,http://nolan.house.gov,92.91,138505.0,USRepRickNolan
,N00001692,882.0,79,norton.house.gov,,Eleanor,400295.0,15851.0,N000147,True,Norton,,Holmes,,,2018,ocd-division/country:us/state:dc/cd:79,,D,,28,DC,,0.0,EleanorNorton,https://norton.house.gov,,775.0,EleanorHNorton
,N00006789,57873.0,32,napolitano.house.gov,202-225-0027,Grace,400290.0,29903.0,N000179,True,Napolitano,,F.,3.0,1.16,2018,ocd-division/country:us/state:ca/cd:32,1610 Longworth House Office Building,D,202-225-5256,20,CA,0.0,259.0,GraceNapolitano,http://napolitano.house.gov,94.14,8393.0,RepGraceNapolitano
,N00007248,1003553.0,22,nunes.house.gov,202-225-3404,Devin,400297.0,20307.0,N000181,True,Nunes,,,2.0,0.77,2018,ocd-division/country:us/state:ca/cd:22,1013 Longworth House Office Building,R,202-225-2523,16,CA,0.0,259.0,Rep_DevinNunes,http://nunes.house.gov,98.05,16725.0,RepDevinNunes
,N00032022,62717.0,1,noem.house.gov,202-225-5823,Kristi,412475.0,21177.0,N000184,True,Noem,,,0.0,0.0,2018,ocd-division/country:us/state:sd/cd:1,2457 Rayburn House Office Building,R,202-225-2801,8,SD,0.0,259.0,RepKristiNoem,https://noem.house.gov,95.37,58189.0,RepKristiNoem
,N00036154,76311.0,1,,202-225-6583,Donald,412606.0,21536.0,N000188,True,Norcross,,W.,1.0,0.39,2018,ocd-division/country:us/state:nj/cd:1,1531 Longworth House Office Building,D,202-225-6501,6,NJ,0.0,259.0,DonaldNorcross,https://norcross.house.gov,95.35,116277.0,
,N00036403,78315.0,4,,202-225-3251,Dan,412660.0,21556.0,N000189,True,Newhouse,,,32.0,12.36,2018,ocd-division/country:us/state:wa/cd:4,1318 Longworth House Office Building,R,202-225-5816,4,WA,0.0,259.0,RepNewhouse,https://newhouse.house.gov,99.12,51522.0,
,N00029285,1031361.0,22,olson.house.gov,202-225-5241,Pete,412302.0,20948.0,O000168,True,Olson,,,9.0,3.47,2018,ocd-division/country:us/state:tx/cd:22,2133 Rayburn House Office Building,R,202-225-5951,10,TX,0.0,259.0,RepPeteOlson,https://olson.house.gov,98.0,102008.0,
,N00033540,79697.0,16,orourke.house.gov,,Beto,412575.0,21361.0,O000170,True,O&#39;Rourke,,,5.0,1.93,2018,ocd-division/country:us/state:tx/cd:16,1330 Longworth House Office Building,D,202-225-4831,6,TX,0.0,259.0,RepBetoORourke,http://orourke.house.gov,92.91,78533.0,betoorourketx16
,N00037515,104523.0,1,ohalleran.house.gov,,Tom,412682.0,,O000171,True,O&#39;Halleran,,,1.0,0.39,2018,ocd-division/country:us/state:az/cd:1,126 Cannon House Office Building,D,202-225-3361,2,AZ,0.0,259.0,repohalleran,https://ohalleran.house.gov,88.37,28499.0,
,N00000781,6107.0,6,pallone.house.gov,202-225-9665,Frank,400308.0,15454.0,P000034,True,Pallone,,,0.0,0.0,2018,ocd-division/country:us/state:nj/cd:6,237 Cannon House Office Building,D,202-225-4671,32,NJ,0.0,259.0,FrankPallone,https://pallone.house.gov,94.59,26951.0,repfrankpallone
,N00000751,45543.0,9,pascrell.house.gov,202-225-5782,Bill,400309.0,29741.0,P000096,True,Pascrell Jr.,,,7.0,2.7,2018,ocd-division/country:us/state:nj/cd:9,2370 Rayburn House Office Building,D,202-225-5751,22,NJ,0.0,259.0,BillPascrell,http://pascrell.house.gov,94.44,478.0,RepPascrell
,N00007360,6153.0,12,pelosi.house.gov,202-225-8259,Nancy,400314.0,15448.0,P000197,True,Pelosi,,,38.0,14.67,2018,ocd-division/country:us/state:ca/cd:12,233 Cannon House Office Building,D,202-225-4965,30,CA,0.0,259.0,NancyPelosi,http://pelosi.house.gov,94.57,26732.0,nancypelosi
,N00004558,23978.0,7,collinpeterson.house.gov,202-225-1593,Collin,400316.0,29127.0,P000258,True,Peterson,,C.,3.0,1.16,2018,ocd-division/country:us/state:mn/cd:7,2204 Rayburn House Office Building,D,202-225-2165,28,MN,0.0,259.0,,http://collinpeterson.house.gov,77.73,26926.0,
,N00002260,6748.0,4,price.house.gov,202-225-2014,David,400326.0,15438.0,P000523,True,Price,,E.,5.0,1.93,2018,ocd-division/country:us/state:nc/cd:4,2108 Rayburn House Office Building,D,202-225-1784,30,NC,0.0,259.0,RepDavidEPrice,https://price.house.gov,94.09,119.0,RepDavidPrice
,N00012672,12063.0,2,pearce.house.gov,,Steve,400313.0,20337.0,P000588,True,Pearce,,,2.0,0.77,2018,ocd-division/country:us/state:nm/cd:2,2432 Rayburn House Office Building,R,202-225-2365,8,NM,0.0,259.0,RepStevePearce,http://pearce.house.gov,94.16,10655.0,NMStevePearce
,,1013044.0,6,tomprice.house.gov,,Tom,400626.0,20505.0,P000591,False,Price,,,82.0,96.47,2018,ocd-division/country:us/state:ga/cd:6,,R,202-225-4501,14,GA,0.0,85.0,RepTomPrice,https://tomprice.house.gov,33.33,,RepTomPrice
,N00026457,1011398.0,2,poe.house.gov,202-225-5547,Ted,400652.0,20528.0,P000592,True,Poe,,,14.0,5.41,2018,ocd-division/country:us/state:tx/cd:2,2132 Rayburn House Office Building,R,202-225-6565,14,TX,0.0,259.0,JudgeTedPoe,https://poe.house.gov,91.02,49198.0,CongressmanTedPoe
,N00027510,1021382.0,7,perlmutter.house.gov,202-225-5278,Ed,412192.0,20705.0,P000593,True,Perlmutter,,,15.0,5.79,2018,ocd-division/country:us/state:co/cd:7,1410 Longworth House Office Building,D,202-225-2645,12,CO,0.0,259.0,RepPerlmutter,https://perlmutter.house.gov,94.26,2653.0,RepPerlmutter
,N00029391,1030000.0,3,paulsen.house.gov,202-225-6351,Erik,412303.0,20924.0,P000594,True,Paulsen,,,0.0,0.0,2018,ocd-division/country:us/state:mn/cd:3,127 Cannon House Office Building,R,202-225-2871,10,MN,0.0,259.0,RepErikPaulsen,https://paulsen.house.gov,94.59,3833.0,reperikpaulsen
,N00013817,1002167.0,1,pingree.house.gov,202-225-5590,Chellie,412307.0,20920.0,P000597,True,Pingree,,,3.0,1.16,2018,ocd-division/country:us/state:me/cd:1,2162 Rayburn House Office Building,D,202-225-6116,10,ME,0.0,259.0,ChelliePingree,https://pingree.house.gov,95.7,6586.0,congresswomanpingree
,N00029127,1031300.0,2,polis.house.gov,202-226-7840,Jared,412308.0,20904.0,P000598,True,Polis,,,2.0,0.77,2018,ocd-division/country:us/state:co/cd:2,1727 Longworth House Office Building,D,202-225-2161,10,CO,0.0,259.0,JaredPolis,http://polis.house.gov,93.0,106220.0,JaredPolis31275
,N00029662,88959.0,8,posey.house.gov,202-225-3516,Bill,412309.0,20909.0,P000599,True,Posey,,,1.0,0.39,2018,ocd-division/country:us/state:fl/cd:8,2150 Rayburn House Office Building,R,202-225-3671,10,FL,0.0,259.0,CongBillPosey,http://posey.house.gov,95.74,24280.0,CongressmanPosey
,N00031958,61886.0,4,palazzo.house.gov,202-225-7074,Steven,412443.0,21148.0,P000601,True,Palazzo,,,5.0,1.93,2018,ocd-division/country:us/state:ms/cd:4,2349 Rayburn House Office Building,R,202-225-5772,8,MS,0.0,259.0,CongPalazzo,http://palazzo.house.gov,97.24,69521.0,CongressmanPalazzo
,,623387.0,4,pompeo.house.gov,,Mike,412431.0,21136.0,P000602,False,Pompeo,,,59.0,96.72,2018,ocd-division/country:us/state:ks/cd:4,,R,202-225-6216,8,KS,0.0,61.0,RepMikePompeo,http://pompeo.house.gov,0.0,,congressmanpompeo
,N00034639,65639.0,10,payne.house.gov,202-225-4160,Donald,412506.0,31103.0,P000604,True,Payne Jr.,,M.,50.0,19.31,2018,ocd-division/country:us/state:nj/cd:10,132 Cannon House Office Building,D,202-225-3436,8,NJ,1.0,259.0,RepDonaldPayne,http://payne.house.gov,94.26,90668.0,
,N00034120,79873.0,4,perry.house.gov,202-226-1000,Scott,412569.0,21356.0,P000605,True,Perry,,,4.0,1.54,2018,ocd-division/country:us/state:pa/cd:4,1207 Longworth House Office Building,R,202-225-5836,6,PA,0.0,259.0,RepScottPerry,http://perry.house.gov,94.51,59980.0,RepScottPerry
,N00034416,9265861.0,9,pittenger.house.gov,202-225-3389,Robert,412551.0,21347.0,P000606,True,Pittenger,,,12.0,4.63,2018,ocd-division/country:us/state:nc/cd:9,224 Cannon House Office Building,R,202-225-1976,6,NC,0.0,259.0,RepPittenger,https://pittenger.house.gov,94.74,41272.0,CongressmanPittenger
,N00033549,79688.0,2,pocan.house.gov,202-225-6942,Mark,412585.0,21370.0,P000607,True,Pocan,,,6.0,2.32,2018,ocd-division/country:us/state:wi/cd:2,1421 Longworth House Office Building,D,202-225-2906,6,WI,0.0,259.0,RepMarkPocan,http://pocan.house.gov,94.47,26238.0,repmarkpocan
,N00033591,79661.0,52,scottpeters.house.gov,202-225-2558,Scott,412523.0,21315.0,P000608,True,Peters,,,1.0,0.39,2018,ocd-division/country:us/state:ca/cd:52,1122 Longworth House Office Building,D,202-225-0508,6,CA,0.0,259.0,RepScottPeters,http://scottpeters.house.gov,87.6,70351.0,
,N00035691,76094.0,6,,202-225-2082,Gary,412608.0,21500.0,P000609,True,Palmer,,,2.0,0.77,2018,ocd-division/country:us/state:al/cd:6,330 Cannon House Office Building,R,202-225-4921,4,AL,0.0,259.0,USRepGaryPalmer,https://palmer.house.gov,97.28,146274.0,
,N00035000,79090.0,79,,,Stacey,412659.0,,P000610,True,Plaskett,,,,,2018,ocd-division/country:us/state:vi/cd:79,,D,,4,VI,,0.0,staceyplaskett,https://plaskett.house.gov,,,
,N00034584,76253.0,2,,202-225-2943,Bruce,412633.0,21524.0,P000611,True,Poliquin,,,7.0,2.7,2018,ocd-division/country:us/state:me/cd:2,1208 Longworth House Office Building,R,202-225-6306,4,ME,0.0,259.0,RepPoliquin,https://poliquin.house.gov,94.44,,
,N00038601,104727.0,20,panetta.house.gov,,Jimmy,412685.0,,P000613,True,Panetta,,,1.0,0.39,2018,ocd-division/country:us/state:ca/cd:20,228 Cannon House Office Building,D,202-225-2861,2,CA,0.0,259.0,RepJimmyPanetta,https://panetta.house.gov,94.57,169078.0,
,N00030581,9263344.0,5,quigley.house.gov,202-225-5603,Mike,412331.0,20954.0,Q000023,True,Quigley,,,11.0,4.25,2018,ocd-division/country:us/state:il/cd:5,2458 Rayburn House Office Building,D,202-225-4061,10,IL,0.0,259.0,RepMikeQuigley,https://quigley.house.gov,95.97,83310.0,RepMikeQuigley
,N00003473,6739.0,5,halrogers.house.gov,202-225-0940,Harold,400340.0,14854.0,R000395,True,Rogers,,,2.0,0.77,2018,ocd-division/country:us/state:ky/cd:5,2406 Rayburn House Office Building,R,202-225-4601,38,KY,0.0,259.0,RepHalRogers,http://halrogers.house.gov,98.44,26875.0,RepHalRogers
,N00007151,5590.0,48,rohrabacher.house.gov,202-225-0145,Dana,400343.0,15621.0,R000409,True,Rohrabacher,,,26.0,10.04,2018,ocd-division/country:us/state:ca/cd:48,2300 Rayburn House Office Building,R,202-225-2415,30,CA,0.0,259.0,,https://rohrabacher.house.gov,95.71,26763.0,RepDanaRohrabacher
,N00002858,3206.0,27,ros-lehtinen.house.gov,202-225-5620,Ileana,400344.0,15634.0,R000435,True,Ros-Lehtinen,,,10.0,3.86,2018,ocd-division/country:us/state:fl/cd:27,2206 Rayburn House Office Building,R,202-225-3931,30,FL,0.0,259.0,RosLehtinen,http://ros-lehtinen.house.gov,84.34,26815.0,IleanaRosLehtinen
,N00006671,26136.0,40,roybal-allard.house.gov,202-226-0350,Lucille,400347.0,29317.0,R000486,True,Roybal-Allard,,,4.0,1.54,2018,ocd-division/country:us/state:ca/cd:40,2083 Rayburn House Office Building,D,202-225-1766,26,CA,0.0,259.0,RepRoybalAllard,http://roybal-allard.house.gov,93.33,26766.0,RepRoybalAllard
,N00008264,28461.0,39,www.royce.house.gov,202-226-0335,Edward,400348.0,29321.0,R000487,True,Royce,,,2.0,0.77,2018,ocd-division/country:us/state:ca/cd:39,2310 Rayburn House Office Building,R,202-225-4111,26,CA,0.0,259.0,RepEdRoyce,http://royce.house.gov,98.05,26772.0,RepEdRoyce
,N00004887,26127.0,1,rush.house.gov,202-226-0333,Bobby,400350.0,29346.0,R000515,True,Rush,,L.,163.0,62.93,2018,ocd-division/country:us/state:il/cd:1,2188 Rayburn House Office Building,D,202-225-4372,26,IL,0.0,259.0,RepBobbyRush,http://rush.house.gov,84.38,26831.0,CongressmanRush
,N00004357,57970.0,1,paulryan.house.gov,202-225-3393,Paul,400351.0,29939.0,R000570,True,Ryan,,D.,254.0,98.07,2018,ocd-division/country:us/state:wi/cd:1,1233 Longworth House Office Building,R,202-225-3031,20,WI,0.0,259.0,SpeakerRyan,http://paulryan.house.gov,80.0,26344.0,reppaulryan
,N00024759,1014740.0,3,mikerogers.house.gov,202-226-8485,Mike,400341.0,20301.0,R000575,True,Rogers,,D.,9.0,3.47,2018,ocd-division/country:us/state:al/cd:3,2184 Rayburn House Office Building,R,202-225-3261,18,AL,0.0,259.0,RepMikeRogersAL,https://mikerogers.house.gov,94.4,5705.0,MikeRogersAL03
,N00025482,49155.0,2,ruppersberger.house.gov,202-225-3094,C.A. Dutch,400349.0,20329.0,R000576,True,Ruppersberger,,,1.0,0.39,2018,ocd-division/country:us/state:md/cd:2,2416 Rayburn House Office Building,D,202-225-3061,16,MD,0.0,259.0,Call_Me_Dutch,http://ruppersberger.house.gov,95.35,36130.0,ruppersberger
,N00025280,1003608.0,13,timryan.house.gov,202-225-3719,Tim,400352.0,20343.0,R000577,True,Ryan,,,40.0,15.44,2018,ocd-division/country:us/state:oh/cd:13,1126 Longworth House Office Building,D,202-225-5261,16,OH,0.0,259.0,RepTimRyan,http://timryan.house.gov,92.69,45638.0,timryanvision
,N00026885,1013064.0,8,reichert.house.gov,202-225-4282,Dave,400660.0,20536.0,R000578,True,Reichert,,,3.0,1.16,2018,ocd-division/country:us/state:wa/cd:8,1127 Longworth House Office Building,R,202-225-7761,14,WA,0.0,259.0,DaveReichert,http://reichert.house.gov,94.14,51346.0,repdavereichert
,N00004719,1021912.0,6,roskam.house.gov,202-225-1166,Peter,412202.0,20715.0,R000580,True,Roskam,,,3.0,1.16,2018,ocd-division/country:us/state:il/cd:6,2246 Rayburn House Office Building,R,202-225-4561,12,IL,0.0,259.0,PeterRoskam,https://roskam.house.gov,96.48,6382.0,RoskamIL06
,N00028463,1031360.0,1,roe.house.gov,202-225-6356,Phil,412310.0,20947.0,R000582,True,Roe,,,3.0,1.16,2018,ocd-division/country:us/state:tn/cd:1,336 Cannon House Office Building,R,202-225-6356,10,TN,0.0,259.0,DrPhilRoe,http://roe.house.gov,96.88,65306.0,drphilroe
,N00029018,1030486.0,17,rooney.house.gov,202-225-3132,Tom,412311.0,20910.0,R000583,True,Rooney,,,17.0,6.56,2018,ocd-division/country:us/state:fl/cd:17,2160 Rayburn House Office Building,R,202-225-5792,10,FL,0.0,259.0,TomRooney,https://rooney.house.gov,97.93,107800.0,CongressmanRooney
,N00030949,623468.0,23,reed.house.gov,202-226-6599,Tom,412393.0,21101.0,R000585,True,Reed,,,6.0,2.32,2018,ocd-division/country:us/state:ny/cd:23,2437 Rayburn House Office Building,R,202-225-3161,10,NY,0.0,259.0,RepTomReed,https://reed.house.gov,95.26,127046.0,CongressmanTomReed
,N00031127,62686.0,16,renacci.house.gov,202-225-3059,Jim,412462.0,21164.0,R000586,True,Renacci,,,7.0,2.7,2018,ocd-division/country:us/state:oh/cd:16,328 Cannon House Office Building,R,202-225-3876,8,OH,0.0,259.0,RepJimRenacci,https://renacci.house.gov,94.44,120678.0,repjimrenacci
,N00030184,62391.0,2,richmond.house.gov,202-225-1988,Cedric,412432.0,21137.0,R000588,True,Richmond,,,39.0,15.06,2018,ocd-division/country:us/state:la/cd:2,420 Cannon House Office Building,D,202-225-6636,8,LA,1.0,259.0,RepRichmond,https://richmond.house.gov,94.09,35384.0,
,N00030768,61712.0,2,roby.house.gov,202-225-8913,Martha,412394.0,21192.0,R000591,True,Roby,,,2.0,0.77,2018,ocd-division/country:us/state:al/cd:2,442 Cannon House Office Building,R,202-225-2901,8,AL,0.0,259.0,RepMarthaRoby,http://roby.house.gov,98.44,71604.0,reproby
,N00031741,61832.0,4,rokita.house.gov,202-226-0544,Todd,412426.0,21131.0,R000592,True,Rokita,,,3.0,1.16,2018,ocd-division/country:us/state:in/cd:4,2439 Rayburn House Office Building,R,202-225-5037,8,IN,0.0,259.0,ToddRokita,http://rokita.house.gov,94.53,34167.0,reptoddrokita
,N00030645,62532.0,15,dennisross.house.gov,202-226-0585,Dennis,412411.0,21117.0,R000593,True,Ross,,,3.0,1.16,2018,ocd-division/country:us/state:fl/cd:15,436 Cannon House Office Building,R,202-225-1252,8,FL,0.0,259.0,RepDennisRoss,http://dennisross.house.gov,98.44,12813.0,RepDennisRoss
,N00033832,79473.0,7,rice.house.gov,,Tom,412572.0,21359.0,R000597,True,Rice,,,8.0,3.09,2018,ocd-division/country:us/state:sc/cd:7,223 Cannon House Office Building,R,202-225-9895,6,SC,6.0,259.0,RepTomRice,http://rice.house.gov,95.62,132382.0,RepTomRice
,N00031253,61949.0,12,rothfus.house.gov,202-225-5709,Keith,412570.0,21357.0,R000598,True,Rothfus,,,0.0,0.0,2018,ocd-division/country:us/state:pa/cd:12,1205 Longworth House Office Building,R,202-225-2065,6,PA,0.0,259.0,KeithRothfus,https://rothfus.house.gov,98.07,119466.0,reprothfus
,N00033510,79727.0,36,ruiz.house.gov,202-225-1238,Raul,412519.0,21311.0,R000599,True,Ruiz,,,2.0,0.77,2018,ocd-division/country:us/state:ca/cd:36,1319 Longworth House Office Building,D,202-225-5330,6,CA,0.0,259.0,CongressmanRuiz,https://ruiz.house.gov,92.61,136407.0,repraulruiz
,N00007635,5188.0,79,radewagen.house.gov,,Amata,412664.0,,R000600,True,Radewagen,,Coleman,,,2018,ocd-division/country:us/state:as/cd:79,,R,,4,AS,,0.0,RepAmata,https://radewagen.house.gov,,,
,N00035972,76455.0,4,,202-225-3332,John,412653.0,21549.0,R000601,True,Ratcliffe,,,3.0,1.16,2018,ocd-division/country:us/state:tx/cd:4,325 Cannon House Office Building,R,202-225-6673,4,TX,0.0,259.0,RepRatcliffe,https://ratcliffe.house.gov,93.75,147381.0,
,N00035927,76332.0,4,kathleenrice.house.gov,202-225-5758,Kathleen,412647.0,21540.0,R000602,True,Rice,,,3.0,1.16,2018,ocd-division/country:us/state:ny/cd:4,1508 Longworth House Office Building,D,202-225-5516,4,NY,0.0,259.0,RepKathleenRice,http://kathleenrice.house.gov,93.36,127653.0,
,N00033527,79710.0,7,,202-225-5773,David,412641.0,21544.0,R000603,True,Rouzer,,,2.0,0.77,2018,ocd-division/country:us/state:nc/cd:7,424 Cannon House Office Building,R,202-225-2731,4,NC,0.0,259.0,RepDavidRouzer,https://rouzer.house.gov,94.16,102964.0,
,N00036175,77286.0,5,,202-226-1463,Steve,412650.0,21546.0,R000604,True,Russell,,,10.0,3.86,2018,ocd-division/country:us/state:ok/cd:5,128 Cannon House Office Building,R,202-225-2132,4,OK,0.0,259.0,RepRussell,https://russell.house.gov,91.97,,
,N00037036,12924.0,8,raskin.house.gov,,Jamie,412708.0,,R000606,True,Raskin,,,2.0,0.77,2018,ocd-division/country:us/state:md/cd:8,431 Cannon House Office Building,D,202-225-5341,2,MD,0.0,259.0,repraskin,https://raskin.house.gov,94.55,65904.0,
,N00040007,73021.0,19,francisrooney.house.gov,202-225-0011,Francis,412699.0,,R000607,True,Rooney,,,1.0,0.39,2018,ocd-division/country:us/state:fl/cd:19,120 Cannon House Office Building,R,202-225-2536,2,FL,0.0,259.0,RepRooney,https://francisrooney.house.gov,98.06,172678.0,
,N00038734,104738.0,3,rosen.house.gov,,Jacky,412715.0,,R000608,True,Rosen,,,3.0,1.16,2018,ocd-division/country:us/state:nv/cd:3,413 Cannon House Office Building,D,202-225-3252,2,NV,0.0,259.0,,https://rosen.house.gov,91.02,169471.0,
,N00039777,104531.0,4,rutherford.house.gov,,John,412692.0,,R000609,True,Rutherford,,,26.0,10.04,2018,ocd-division/country:us/state:fl/cd:4,230 Cannon House Office Building,R,202-225-2501,2,FL,0.0,259.0,,https://rutherford.house.gov,97.85,172542.0,
,N00002424,6513.0,1,sanford.house.gov,843-521-2535,Mark,400607.0,29565.0,S000051,True,Sanford,,,0.0,0.0,2018,ocd-division/country:us/state:sc/cd:1,2211 Rayburn House Office Building,R,202-225-3176,6,SC,6.0,259.0,RepSanfordSC,https://sanford.house.gov,89.96,21991.0,RepSanfordSC
